latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.3162,-121.8289,318.7,1.2,1.1,2016-07-31,0601,Terra,MODIS,57,6.2,291.4,20.5,N,0
36.3521,-121.8713,300.6,1.2,1.1,2016-07-31,0601,Terra,MODIS,13,6.2,288,6.6,N,0
36.3889,-121.7724,322,1.2,1.1,2016-07-31,0601,Terra,MODIS,94,6.2,301,21.1,N,0
36.3983,-121.7751,346.2,1.2,1.1,2016-07-31,0601,Terra,MODIS,100,6.2,301.6,66,N,0
36.4056,-121.7906,310.4,1.2,1.1,2016-07-31,0601,Terra,MODIS,72,6.2,295.1,10.4,N,0
36.3723,-121.7537,308.2,1.2,1.1,2016-07-31,0601,Terra,MODIS,66,6.2,294.2,7.7,N,0
36.3837,-121.7449,325.1,1.2,1.1,2016-07-31,0601,Terra,MODIS,100,6.2,298,26,N,0
36.3817,-121.7569,336.8,1.2,1.1,2016-07-31,0601,Terra,MODIS,100,6.2,302.1,44.5,N,0
36.3932,-121.7474,370,1.2,1.1,2016-07-31,0601,Terra,MODIS,100,6.2,303.4,142.2,N,0
36.391,-121.7601,374.2,1.2,1.1,2016-07-31,0601,Terra,MODIS,100,6.2,309.4,159.3,N,0
36.4004,-121.763,342,1.2,1.1,2016-07-31,0601,Terra,MODIS,100,6.2,298.5,56.6,N,0
36.4867,-121.8604,315.8,1.2,1.1,2016-07-31,0601,Terra,MODIS,92,6.2,286.7,20.2,N,0
36.3229,-121.8158,315.8,1.1,1,2016-07-31,1015,Aqua,MODIS,54,6.2,293.4,15.6,N,0
36.4103,-121.7867,307.6,1.1,1,2016-07-31,1015,Aqua,MODIS,33,6.2,293.4,7.3,N,0
36.3117,-121.8058,326.6,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,292.7,27.9,N,0
36.332,-121.8129,305.8,1.1,1,2016-07-31,1015,Aqua,MODIS,18,6.2,291.3,7.6,N,0
36.4044,-121.7509,317.1,1.1,1,2016-07-31,1015,Aqua,MODIS,71,6.2,295.3,16,N,0
36.3973,-121.7654,324.5,1.1,1,2016-07-31,1015,Aqua,MODIS,75,6.2,298.6,22.4,N,0
36.3953,-121.7538,352.8,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,303.3,74.3,N,0
36.3934,-121.7419,352.5,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,300.2,74.4,N,0
36.3822,-121.7321,334.1,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,297.1,35.3,N,0
36.3802,-121.7201,333,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,297.3,35.2,N,0
36.3782,-121.7081,307.2,1.1,1,2016-07-31,1015,Aqua,MODIS,57,6.2,292.4,8,N,0
36.3731,-121.7352,321.9,1.1,1,2016-07-31,1015,Aqua,MODIS,59,6.2,295.2,18.2,N,0
36.3711,-121.723,349.6,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,299.7,66.7,N,0
36.369,-121.7106,330.1,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,297.6,31.4,N,0
36.364,-121.738,341.6,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,297.2,49.4,N,0
36.3566,-121.7513,313.6,1.1,1,2016-07-31,1015,Aqua,MODIS,66,6.2,293.3,12.5,N,0
36.3189,-121.7914,311.1,1.1,1,2016-07-31,1015,Aqua,MODIS,66,6.2,291.2,10.7,N,0
36.4084,-121.7747,313.4,1.1,1,2016-07-31,1015,Aqua,MODIS,67,6.2,294.6,12.2,N,0
36.33,-121.8007,316,1.1,1,2016-07-31,1015,Aqua,MODIS,88,6.2,292.2,15.4,N,0
36.321,-121.8038,325.9,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,294.2,26.1,N,0
36.4758,-121.8499,304.3,1.1,1,2016-07-31,1015,Aqua,MODIS,52,6.2,287.5,8,N,0
36.3137,-121.8178,327,1.1,1,2016-07-31,1015,Aqua,MODIS,100,6.2,291.8,28.8,N,0
36.3339,-121.8239,302.3,1.1,1,2016-07-31,1015,Aqua,MODIS,16,6.2,287.6,6,N,0
36.3213,-121.8166,328.4,2.9,1.6,2016-07-31,1941,Terra,MODIS,68,6.2,298.5,98.8,D,0
36.3066,-121.819,322.4,2.9,1.6,2016-07-31,1941,Terra,MODIS,54,6.2,297.5,75.8,D,0
36.3996,-121.7496,333.3,2.9,1.6,2016-07-31,1941,Terra,MODIS,64,6.2,298.9,126.3,D,0
36.3652,-121.734,351.8,2.9,1.6,2016-07-31,1941,Terra,MODIS,95,6.2,306.1,277.6,D,0
36.3647,-121.741,349,2.9,1.6,2016-07-31,1941,Terra,MODIS,93,6.2,306.7,246.8,D,0
36.3572,-121.7084,327.6,3,1.6,2016-07-31,1941,Terra,MODIS,49,6.2,301,85,D,0
36.3489,-121.8696,335.9,2.9,1.6,2016-07-31,1941,Terra,MODIS,60,6.2,297.7,144,D,0
36.3328,-121.835,342.6,1,1,2016-07-31,2118,Aqua,MODIS,81,6.2,299.1,36.6,D,0
36.3558,-121.7382,361,1,1,2016-07-31,2118,Aqua,MODIS,100,6.2,314.7,75,D,0
36.3543,-121.7492,347.7,1,1,2016-07-31,2118,Aqua,MODIS,77,6.2,313.6,41.4,D,0
36.3917,-121.7529,343.1,1,1,2016-07-31,2118,Aqua,MODIS,52,6.2,310.7,37.5,D,0
36.3313,-121.846,364.8,1,1,2016-07-31,2118,Aqua,MODIS,100,6.2,302.7,90,D,0
36.3062,-121.829,338.2,1,1,2016-07-31,2118,Aqua,MODIS,67,6.2,305.8,31,D,0
36.3974,-121.7768,335.8,1,1,2016-07-31,2118,Aqua,MODIS,35,6.2,306.9,23.8,D,0
36.3527,-121.7601,338,1,1,2016-07-31,2118,Aqua,MODIS,58,6.2,313.7,23.9,D,0
36.3078,-121.8181,369.1,1,1,2016-07-31,2118,Aqua,MODIS,100,6.2,316.8,103.1,D,0
36.3511,-121.7711,341,1,1,2016-07-31,2118,Aqua,MODIS,76,6.2,313.3,28.6,D,0
36.4776,-121.8569,334.8,1,1,2016-07-31,2118,Aqua,MODIS,76,6.2,300.2,28.8,D,0
36.3182,-121.809,349.5,1,1,2016-07-31,2118,Aqua,MODIS,69,6.2,309.1,49.2,D,0
36.3198,-121.7981,334.1,1,1,2016-07-31,2118,Aqua,MODIS,37,6.2,297.9,22.2,D,0
36.3166,-121.82,360.6,1,1,2016-07-31,2118,Aqua,MODIS,95,6.2,310.3,77.1,D,0
36.3255,-121.822,332.8,1,1,2016-07-31,2118,Aqua,MODIS,39,6.2,298.5,21.2,D,0
36.3658,-121.725,317.4,2.2,1.4,2016-08-01,0644,Terra,MODIS,89,6.2,293.2,46.2,N,0
36.3198,-121.8138,307.7,2.2,1.4,2016-08-01,0644,Terra,MODIS,65,6.2,291.5,28.3,N,0
36.3607,-121.7104,305.1,3.9,1.8,2016-08-01,0919,Aqua,MODIS,55,6.2,292.4,49.2,N,0
36.37,-121.7171,304.2,3.9,1.8,2016-08-01,0919,Aqua,MODIS,37,6.2,292,44.6,N,0
36.3537,-121.7074,314.3,4.5,2,2016-08-01,1057,Aqua,MODIS,85,6.2,292.3,111.9,N,0
36.355,-121.7008,314.9,4.5,2,2016-08-01,1057,Aqua,MODIS,87,6.2,292.5,117.6,N,0
36.3568,-121.7001,326.6,1.3,1.1,2016-08-01,1846,Terra,MODIS,40,6.2,302.2,23.2,D,0
36.3499,-121.7295,374.7,1.3,1.1,2016-08-01,1846,Terra,MODIS,100,6.2,306.7,173.4,D,0
36.3599,-121.7271,398.2,1.3,1.1,2016-08-01,1846,Terra,MODIS,100,6.2,313.7,330,D,0
36.3584,-121.7136,334.7,1.3,1.1,2016-08-01,1846,Terra,MODIS,61,6.2,306,35.4,D,0
36.3517,-121.745,354.6,1.3,1.1,2016-08-01,1846,Terra,MODIS,96,6.2,304.9,86.6,D,0
36.3432,-121.7333,338.1,3.4,1.7,2016-08-01,2201,Aqua,MODIS,89,6.2,302.5,189.5,D,0
36.413,-121.7044,323,3.5,1.8,2016-08-01,2201,Aqua,MODIS,76,6.2,296.1,91.8,D,0
36.3545,-121.7436,338.5,3.4,1.7,2016-08-01,2201,Aqua,MODIS,89,6.2,306.1,195.4,D,0
36.3202,-121.8276,309.8,1.7,1.3,2016-08-02,0549,Terra,MODIS,57,6.2,289.9,23.5,N,0
36.3646,-121.7211,322,1.7,1.3,2016-08-02,0549,Terra,MODIS,100,6.2,293.8,38.2,N,0
36.3459,-121.7569,304.1,1.7,1.3,2016-08-02,0549,Terra,MODIS,18,6.2,291,10.2,N,0
36.3498,-121.7371,353.4,1.7,1.3,2016-08-02,0549,Terra,MODIS,100,6.2,297.8,146,N,0
36.3959,-121.7381,327.3,1.7,1.3,2016-08-02,0549,Terra,MODIS,99,6.2,294.4,51.6,N,0
36.3537,-121.7169,391.5,1.7,1.3,2016-08-02,0549,Terra,MODIS,100,6.2,305.4,435,N,0
36.3879,-121.7189,312.9,1.7,1.3,2016-08-02,0549,Terra,MODIS,4,6.2,289.7,21.7,N,0
36.363,-121.7255,343.8,1.7,1.3,2016-08-02,0549,Terra,MODIS,100,6.2,295.8,101.7,N,0
36.3564,-121.7427,312.2,1,1,2016-08-02,1002,Aqua,MODIS,84,6.2,292.5,11.4,N,0
36.318,-121.7925,321.9,1,1,2016-08-02,1002,Aqua,MODIS,100,6.2,291.5,20,N,0
36.4012,-121.7335,318.6,1,1,2016-08-02,1002,Aqua,MODIS,58,6.2,294.8,15.6,N,0
36.3997,-121.7224,326,1,1,2016-08-02,1002,Aqua,MODIS,79,6.2,294.7,23.2,N,0
36.3938,-121.7465,346.4,1,1,2016-08-02,1002,Aqua,MODIS,100,6.2,293.6,54.2,N,0
36.3923,-121.7354,335.5,1,1,2016-08-02,1002,Aqua,MODIS,100,6.2,295.7,35.8,N,0
36.3892,-121.7134,312.3,1,1,2016-08-02,1002,Aqua,MODIS,25,6.2,291.5,10.2,N,0
36.3622,-121.7184,325.5,1,1,2016-08-02,1002,Aqua,MODIS,100,6.2,294.9,22.5,N,0
36.327,-121.7909,306.1,1,1,2016-08-02,1002,Aqua,MODIS,59,6.2,288,7.3,N,0
36.3548,-121.7314,336,1,1,2016-08-02,1002,Aqua,MODIS,100,6.2,295.8,37,N,0
36.3533,-121.7201,338.3,1,1,2016-08-02,1002,Aqua,MODIS,100,6.2,296.4,40.5,N,0
36.4164,-121.7765,301.5,1,1,2016-08-02,1002,Aqua,MODIS,22,6.2,290.6,4.7,N,0
36.3226,-121.826,314.3,1,1,2016-08-02,1002,Aqua,MODIS,78,6.2,289.9,14.7,N,0
36.3861,-121.6909,304.8,1,1,2016-08-02,1002,Aqua,MODIS,17,6.2,292.1,6.6,N,0
36.4059,-121.7671,316.4,1,1,2016-08-02,1002,Aqua,MODIS,93,6.2,293.8,14.3,N,0
36.3415,-121.7349,321.8,1.9,1.3,2016-08-02,1929,Terra,MODIS,18,6.2,299.9,32,D,0
36.4016,-121.7527,368.2,1.9,1.3,2016-08-02,1929,Terra,MODIS,100,6.2,300.8,258.4,D,0
36.3537,-121.7335,325.6,1.9,1.3,2016-08-02,1929,Terra,MODIS,43,6.2,304.3,40.7,D,0
36.4058,-121.7727,380.9,1.9,1.3,2016-08-02,1929,Terra,MODIS,100,6.2,303.6,374.8,D,0
36.3516,-121.7249,334.6,1.2,1.1,2016-08-02,2105,Aqua,MODIS,51,6.2,309.3,30.2,D,0
36.4069,-121.7747,337.4,1.2,1.1,2016-08-02,2105,Aqua,MODIS,81,6.2,303.9,38.4,D,0
36.3924,-121.7437,338.9,1.2,1.1,2016-08-02,2105,Aqua,MODIS,35,6.2,302.8,36,D,0
36.3996,-121.7593,344.1,1.2,1.1,2016-08-02,2105,Aqua,MODIS,88,6.2,302.7,52.2,D,0
36.4111,-121.7565,338.7,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,295.3,66.9,N,0
36.4037,-121.7237,327.5,1.4,1.2,2016-08-03,0632,Terra,MODIS,78,6.2,295,39.7,N,0
36.3899,-121.7543,314.3,1.4,1.2,2016-08-03,0632,Terra,MODIS,64,6.2,293,17.7,N,0
36.3915,-121.7384,358.5,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,299.7,133.1,N,0
36.3932,-121.7215,324.9,1.4,1.2,2016-08-03,0632,Terra,MODIS,63,6.2,294.9,32.8,N,0
36.3842,-121.7043,313.9,1.4,1.2,2016-08-03,0632,Terra,MODIS,76,6.2,294.3,19.3,N,0
36.3852,-121.7472,325.8,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,295.8,37.5,N,0
36.387,-121.7305,320.7,1.4,1.2,2016-08-03,0632,Terra,MODIS,89,6.2,296.7,27.1,N,0
36.3888,-121.7136,307,1.4,1.2,2016-08-03,0632,Terra,MODIS,20,6.2,292.8,9.9,N,0
36.3519,-121.7574,312.2,1.4,1.2,2016-08-03,0632,Terra,MODIS,84,6.2,292.7,18.1,N,0
36.3535,-121.7426,307.5,1.4,1.2,2016-08-03,0632,Terra,MODIS,72,6.2,293.6,11.9,N,0
36.3904,-121.698,309.6,1.4,1.2,2016-08-03,0632,Terra,MODIS,43,6.2,292.7,14.1,N,0
36.3549,-121.7286,334.4,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,294,56.7,N,0
36.3566,-121.7124,361.8,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,295.4,151.5,N,0
36.4094,-121.7725,340.9,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,297.4,72.9,N,0
36.4217,-121.7577,380.1,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,300.2,255.7,N,0
36.42,-121.7743,405.5,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,307.3,478.2,N,0
36.402,-121.7401,337.7,1.4,1.2,2016-08-03,0632,Terra,MODIS,99,6.2,297.1,62.2,N,0
36.4177,-121.692,338.5,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,288.8,70.6,N,0
36.4161,-121.7069,307.1,1.4,1.2,2016-08-03,0632,Terra,MODIS,48,6.2,286.4,13.4,N,0
36.4144,-121.7239,309.7,1.4,1.2,2016-08-03,0632,Terra,MODIS,69,6.2,289.6,16,N,0
36.3459,-121.7119,383.4,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,300.7,280.5,N,0
36.3229,-121.8304,312.4,1.4,1.2,2016-08-03,0632,Terra,MODIS,77,6.2,290.9,21.3,N,0
36.4004,-121.7556,324.6,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,295.6,34.2,N,0
36.3445,-121.7261,358.2,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,298.3,135.2,N,0
36.3156,-121.7984,319.4,1.4,1.2,2016-08-03,0632,Terra,MODIS,99,6.2,292.8,28.7,N,0
36.343,-121.7399,321.3,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,293.9,30.3,N,0
36.4072,-121.6894,333.6,1.4,1.2,2016-08-03,0632,Terra,MODIS,100,6.2,288,56.4,N,0
36.3528,-121.7188,351.1,2.9,1.6,2016-08-03,1045,Aqua,MODIS,100,6.2,296.5,301.3,N,0
36.3525,-121.7263,342.1,2.9,1.6,2016-08-03,1045,Aqua,MODIS,100,6.2,294.9,219.4,N,0
36.393,-121.695,319.4,2.9,1.6,2016-08-03,1045,Aqua,MODIS,52,6.2,294,75.7,N,0
36.4007,-121.7279,322.1,2.9,1.6,2016-08-03,1045,Aqua,MODIS,71,6.2,294.9,86.1,N,0
36.3449,-121.6932,343.7,2.9,1.6,2016-08-03,1045,Aqua,MODIS,100,6.2,296,234.7,N,0
36.3447,-121.6848,330.9,2.9,1.6,2016-08-03,1045,Aqua,MODIS,100,6.2,294.1,137.3,N,0
36.3381,-121.7216,305.2,2.9,1.6,2016-08-03,1045,Aqua,MODIS,63,6.2,291.8,29.3,N,0
36.3229,-121.7955,303.6,2.9,1.6,2016-08-03,1045,Aqua,MODIS,39,6.2,292.1,30.2,N,0
36.3531,-121.7191,328.4,1.9,1.4,2016-08-03,1833,Terra,MODIS,62,6.2,303.3,51,D,0
36.3957,-121.7333,336.3,1.9,1.4,2016-08-03,1833,Terra,MODIS,60,6.2,303.2,66.8,D,0
36.341,-121.7219,333.1,1.9,1.4,2016-08-03,1833,Terra,MODIS,70,6.2,302.1,66.4,D,0
36.3104,-121.7951,326.8,1.9,1.4,2016-08-03,1833,Terra,MODIS,53,6.2,301.4,49.6,D,0
36.4187,-121.7137,329.1,1.9,1.4,2016-08-03,1833,Terra,MODIS,20,6.2,301.1,47.2,D,0
36.41,-121.7551,343.9,1.9,1.4,2016-08-03,1833,Terra,MODIS,89,6.2,305.1,103.9,D,0
36.3433,-121.747,333.3,1.9,1.4,2016-08-03,1833,Terra,MODIS,67,6.2,300.8,63.6,D,0
36.4081,-121.7334,334.7,1.9,1.4,2016-08-03,1833,Terra,MODIS,43,6.2,303.1,62.4,D,0
36.4223,-121.7548,333.7,1.9,1.4,2016-08-03,1833,Terra,MODIS,72,6.2,306.4,63.4,D,0
36.4132,-121.7438,357.6,2.2,1.4,2016-08-03,2148,Aqua,MODIS,98,6.2,303.8,217.1,D,0
36.3081,-121.7703,323.6,2.2,1.4,2016-08-03,2148,Aqua,MODIS,35,6.2,301.9,38.4,D,0
36.3486,-121.75,328,2.2,1.4,2016-08-03,2148,Aqua,MODIS,50,6.2,304.3,47.5,D,0
36.3469,-121.7548,327,2.2,1.4,2016-08-03,2148,Aqua,MODIS,45,6.2,304.7,44.3,D,0
36.3633,-121.7109,335,2.2,1.4,2016-08-03,2148,Aqua,MODIS,76,6.2,300.4,84.3,D,0
36.3894,-121.709,325.6,2.2,1.4,2016-08-03,2148,Aqua,MODIS,54,6.2,298.6,46.5,D,0
36.3873,-121.7353,338.2,2.2,1.4,2016-08-03,2148,Aqua,MODIS,83,6.2,301.2,91.7,D,0
36.4023,-121.7104,326.3,2.2,1.4,2016-08-03,2148,Aqua,MODIS,58,6.2,298.9,46.5,D,0
36.4001,-121.7378,367.1,2.2,1.4,2016-08-03,2148,Aqua,MODIS,100,6.2,301.5,299.6,D,0
36.3982,-121.7616,338.7,2.2,1.4,2016-08-03,2148,Aqua,MODIS,83,6.2,303.8,91.9,D,0
36.4113,-121.7692,383.6,2.2,1.4,2016-08-03,2148,Aqua,MODIS,100,6.2,315.4,490.1,D,0
36.4281,-121.718,338.8,2.2,1.4,2016-08-03,2148,Aqua,MODIS,83,6.2,304.9,101.3,D,0
36.4173,-121.6862,340.7,2.2,1.4,2016-08-03,2148,Aqua,MODIS,85,6.2,307.5,108.8,D,0
36.4044,-121.6842,333.3,2.2,1.4,2016-08-03,2148,Aqua,MODIS,76,6.2,302.7,75.5,D,0
36.3063,-121.7921,355.7,2.2,1.4,2016-08-03,2148,Aqua,MODIS,97,6.2,305.6,203.7,D,0
36.4154,-121.7099,375.1,2.2,1.4,2016-08-03,2148,Aqua,MODIS,100,6.2,307.1,389.7,D,0
36.4132,-121.7361,350.1,2.2,1.4,2016-08-03,2148,Aqua,MODIS,93,6.2,301.5,163.7,D,0
36.4111,-121.7614,399.9,2.2,1.4,2016-08-03,2148,Aqua,MODIS,100,6.2,313.9,749.7,D,0
36.4091,-121.7868,351.7,2.2,1.4,2016-08-03,2148,Aqua,MODIS,94,6.2,310.3,165.6,D,0
36.4283,-121.7101,344.8,2.2,1.4,2016-08-03,2148,Aqua,MODIS,89,6.2,305.2,134.9,D,0
36.417,-121.6934,352.8,2.2,1.4,2016-08-03,2148,Aqua,MODIS,95,6.2,308.4,184.8,D,0
36.3393,-121.705,333,2.2,1.4,2016-08-03,2148,Aqua,MODIS,76,6.2,301.1,82,D,0
36.3376,-121.7263,346.7,2.2,1.4,2016-08-03,2148,Aqua,MODIS,91,6.2,305,146.6,D,0
36.3374,-121.7099,340.3,2.2,1.4,2016-08-03,2148,Aqua,MODIS,85,6.2,302.1,114.9,D,0
36.3358,-121.7305,341.5,2.2,1.4,2016-08-03,2148,Aqua,MODIS,86,6.2,304,117.7,D,0
36.4299,-121.6946,331.4,2.2,1.4,2016-08-03,2148,Aqua,MODIS,73,6.2,305.4,64.7,D,0
36.4151,-121.718,351.8,2.2,1.4,2016-08-03,2148,Aqua,MODIS,94,6.2,304,178.2,D,0
36.3056,-121.801,326.8,2.6,1.6,2016-08-04,0537,Terra,MODIS,49,6.2,293.9,92.3,N,0
36.3123,-121.7712,340.8,2.6,1.6,2016-08-04,0537,Terra,MODIS,100,6.2,296.7,173.6,N,0
36.2994,-121.7642,317.9,2.6,1.6,2016-08-04,0537,Terra,MODIS,81,6.2,294.6,60.9,N,0
36.3973,-121.7464,312.7,2.6,1.5,2016-08-04,0537,Terra,MODIS,14,6.2,292.7,40.4,N,0
36.4031,-121.7208,328.8,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,293.6,106.9,N,0
36.3839,-121.7416,327.1,2.6,1.5,2016-08-04,0537,Terra,MODIS,84,6.2,292.9,91,N,0
36.3895,-121.7172,340.3,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,294.3,167,N,0
36.392,-121.7385,346.7,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,294.4,216.3,N,0
36.3975,-121.7138,344.3,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,294.4,198,N,0
36.3527,-121.7203,337.1,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,293,149.8,N,0
36.4218,-121.7019,300.7,2.6,1.5,2016-08-04,0537,Terra,MODIS,5,6.2,289,18.5,N,0
36.4159,-121.7281,306.3,2.6,1.5,2016-08-04,0537,Terra,MODIS,45,6.2,290.7,29.5,N,0
36.4101,-121.7538,377.3,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,299.3,571,N,0
36.4044,-121.7792,315.4,2.6,1.6,2016-08-04,0537,Terra,MODIS,91,6.2,291.9,53.8,N,0
36.3394,-121.7154,345.7,2.6,1.5,2016-08-04,0537,Terra,MODIS,100,6.2,295.5,211,N,0
36.4164,-121.7509,325.7,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,293.6,35.1,N,0
36.4147,-121.7366,317.2,1.3,1.1,2016-08-04,0950,Aqua,MODIS,39,6.2,291.6,21.7,N,0
36.3514,-121.7199,308.4,1.3,1.1,2016-08-04,0950,Aqua,MODIS,24,6.2,290.8,10.7,N,0
36.3148,-121.7581,308.4,1.3,1.1,2016-08-04,0950,Aqua,MODIS,53,6.2,292.8,11.6,N,0
36.3498,-121.7061,329.8,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,294.1,40.3,N,0
36.3433,-121.7383,318.4,1.3,1.1,2016-08-04,0950,Aqua,MODIS,96,6.2,292,22.5,N,0
36.3415,-121.7226,329.9,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,294.6,40.3,N,0
36.3491,-121.7007,328.5,1.3,1.1,2016-08-04,0950,Aqua,MODIS,98,6.2,292.7,36.2,N,0
36.3506,-121.7144,325.8,1.3,1.1,2016-08-04,0950,Aqua,MODIS,96,6.2,292.1,31.6,N,0
36.3928,-121.725,352.6,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,297.2,95.8,N,0
36.3943,-121.7382,309,1.3,1.1,2016-08-04,0950,Aqua,MODIS,33,6.2,290.1,11.8,N,0
36.4014,-121.7097,336.8,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,294.1,53.5,N,0
36.323,-121.8307,307.3,1.3,1.1,2016-08-04,0950,Aqua,MODIS,29,6.2,287.2,13.3,N,0
36.3062,-121.7731,328.2,1.3,1.1,2016-08-04,0950,Aqua,MODIS,87,6.2,294.9,36.4,N,0
36.3164,-121.7723,353.7,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,297.9,101.4,N,0
36.3981,-121.681,326.6,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,292.1,35.9,N,0
36.3999,-121.6962,309.9,1.3,1.1,2016-08-04,0950,Aqua,MODIS,20,6.2,288.3,12.9,N,0
36.388,-121.6824,326.2,1.3,1.1,2016-08-04,0950,Aqua,MODIS,73,6.2,294.1,33.7,N,0
36.3079,-121.7886,333,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,294.1,46.5,N,0
36.318,-121.7871,333.5,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,294.6,47.6,N,0
36.3397,-121.7071,331.1,1.3,1.1,2016-08-04,0950,Aqua,MODIS,100,6.2,294.8,43,N,0
36.4091,-121.6959,351.5,1.3,1.1,2016-08-04,1916,Terra,MODIS,95,6.2,299,79.5,D,0
36.2975,-121.7655,334,1.3,1.1,2016-08-04,1916,Terra,MODIS,47,6.2,301.8,38.6,D,0
36.3509,-121.717,337.4,1.3,1.1,2016-08-04,1916,Terra,MODIS,54,6.2,307.4,42,D,0
36.3483,-121.7029,327.1,1.3,1.1,2016-08-04,1916,Terra,MODIS,33,6.2,300.1,25.1,D,0
36.3432,-121.7317,326.4,1.3,1.1,2016-08-04,1916,Terra,MODIS,44,6.2,305.8,21.7,D,0
36.3409,-121.7191,347.6,1.3,1.1,2016-08-04,1916,Terra,MODIS,92,6.2,309.1,69,D,0
36.3385,-121.706,361.5,1.3,1.1,2016-08-04,1916,Terra,MODIS,100,6.2,304.8,119.9,D,0
36.3333,-121.7338,340.3,1.3,1.1,2016-08-04,1916,Terra,MODIS,87,6.2,301.1,52.1,D,0
36.331,-121.7215,406,1.3,1.1,2016-08-04,1916,Terra,MODIS,100,6.2,312.1,402.9,D,0
36.3285,-121.7077,356.2,1.3,1.1,2016-08-04,1916,Terra,MODIS,97,6.2,302.4,100.7,D,0
36.3945,-121.6721,347.9,1.3,1.1,2016-08-04,1916,Terra,MODIS,92,6.2,296.8,74.2,D,0
36.3971,-121.6862,339.8,1.3,1.1,2016-08-04,1916,Terra,MODIS,60,6.2,297.1,50.2,D,0
36.4094,-121.7555,325,1.3,1.1,2016-08-04,1916,Terra,MODIS,46,6.2,303.4,22.1,D,0
36.4083,-121.6904,354.1,1.3,1.1,2016-08-04,1916,Terra,MODIS,96,6.2,297.9,88.9,D,0
36.4108,-121.7043,335.9,1.3,1.1,2016-08-04,1916,Terra,MODIS,64,6.2,296.7,41.5,D,0
36.3901,-121.7192,346.8,1.7,1.3,2016-08-04,2053,Aqua,MODIS,91,6.2,298.4,99.1,D,0
36.3155,-121.8065,328.3,1.7,1.3,2016-08-04,2053,Aqua,MODIS,43,6.2,302.2,42.2,D,0
36.304,-121.8045,327.3,1.7,1.3,2016-08-04,2053,Aqua,MODIS,47,6.2,299.8,39.8,D,0
36.3863,-121.6793,329.8,1.7,1.3,2016-08-04,2053,Aqua,MODIS,70,6.2,296.8,49,D,0
36.3413,-121.7358,324.8,1.7,1.3,2016-08-04,2053,Aqua,MODIS,28,6.2,305.5,29.1,D,0
36.3301,-121.7323,383.7,1.7,1.3,2016-08-04,2053,Aqua,MODIS,100,6.2,307.7,347.1,D,0
36.3343,-121.7113,362.4,1.7,1.3,2016-08-04,2053,Aqua,MODIS,100,6.2,302.8,184.4,D,0
36.3192,-121.7276,332.3,1.7,1.3,2016-08-04,2053,Aqua,MODIS,70,6.2,301.1,53.1,D,0
36.3231,-121.7078,331.9,1.7,1.3,2016-08-04,2053,Aqua,MODIS,74,6.2,298.5,54.7,D,0
36.3079,-121.7848,335.1,1.7,1.3,2016-08-04,2053,Aqua,MODIS,79,6.2,301.1,61.7,D,0
36.4047,-121.7056,377.1,1.7,1.3,2016-08-04,2053,Aqua,MODIS,100,6.2,301,287.7,D,0
